chip,device_name,sm_count,git_commit,extension_md5,case_source,family,n_rows,n_cols,top_k,sorted_value,return_value,input_dtype,index_dtype,num_runs,backend,status,error_type,error_message,time(us),wall_us,throughput(TB/s),bandwidth(GB/s),Byte(MB),relative_pct_vs_maca_c,wall_relative_pct_vs_maca_c,note
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,torch,pass,,,222.925,204.032,0.007111,7.111,,37.76,42.61,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,82.099,116.685,0.038466,38.466,3.158,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,torch,pass,,,262.861,244.736,0.012014,12.014,,31.23,47.68,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,80.922,120.986,0.077899,77.899,6.304,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,torch,pass,,,300.595,280.704,0.020971,20.971,,26.92,43.1,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,109.978,161.587,0.114525,114.525,12.595,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,375.347,356.736,0.033556,33.556,,29.3,45.3,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,5.914,40.678,0.110815,110.815,0.655,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,33.792,41.293,0.03103,31.03,1.049,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,torch,pass,,,62.157,62.054,0.01687,16.87,,54.37,66.54,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,41.677,44.109,0.062899,62.899,2.621,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,torch,pass,,,213.658,198.81,0.012269,12.269,,19.51,22.19,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,69.478,68.864,0.128284,128.284,8.913,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,torch,pass,,,319.846,304.64,0.027866,27.866,,21.72,22.61,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,174.848,174.899,0.194905,194.905,34.079,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,torch,pass,,,707.2,697.779,0.048188,48.188,,24.72,25.07,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,282.317,283.648,0.239565,239.565,67.633,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,torch,pass,,,1205.76,1201.126,0.056092,56.092,,23.41,23.62,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,491.187,488.576,0.274319,274.319,134.742,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,torch,pass,,,2040.55,2037.632,0.066032,66.032,,24.07,23.98,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,903.91,897.946,0.297551,297.551,268.96,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,torch,pass,,,3694.387,3686.835,0.072802,72.802,,24.47,24.36,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,1721.498,1715.2,0.312167,312.167,537.395,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,6977.51,6977.203,0.077018,77.018,,24.67,24.58,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,7.347,39.629,0.178402,178.402,1.311,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,45.389,46.95,0.046204,46.204,2.097,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,torch,pass,,,91.187,92.595,0.022998,22.998,,49.78,50.7,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,56.755,60.518,0.092377,92.377,5.243,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,torch,pass,,,254.746,242.278,0.020581,20.581,,22.28,24.98,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,100.454,102.323,0.177452,177.452,17.826,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,torch,pass,,,464.998,454.989,0.038335,38.335,,21.6,22.49,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,285.542,287.155,0.238695,238.695,68.157,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,torch,pass,,,1207.398,1196.902,0.05645,56.45,,23.65,23.99,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,468.07,467.328,0.288987,288.987,135.266,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,torch,pass,,,2150.195,2143.462,0.062909,62.909,,21.77,21.8,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,823.04,819.558,0.327425,327.425,269.484,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,torch,pass,,,3785.165,3782.579,0.071195,71.195,,21.74,21.67,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,1523.098,1515.494,0.353175,353.175,537.919,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,torch,pass,,,7052.058,7063.962,0.076278,76.278,,21.6,21.45,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,2908.314,2900.608,0.369558,369.558,1074.79,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,13629.875,13652.377,0.078855,78.855,,21.34,21.25,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,9.165,39.04,0.21452,214.52,1.966,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,58.496,61.517,0.053777,53.777,3.146,100.0,100.0,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,torch,pass,,,126.618,126.669,0.024844,24.844,,46.2,48.57,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,21900dac6a534609ea05aa3acd070ce3a25d674f,0945e13370b6d0c0c6deefadeaa6ebf5,official,lightning_indexer,768,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,76.083,78.464,0.103365,103.365,7.864,100.0,100.0,
