chip,device_name,sm_count,git_commit,extension_md5,case_source,family,n_rows,n_cols,top_k,sorted_value,return_value,input_dtype,index_dtype,num_runs,backend,status,error_type,error_message,time(us),wall_us,throughput(TB/s),bandwidth(GB/s),Byte(MB),relative_pct_vs_maca_c,wall_relative_pct_vs_maca_c,note
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,65536,512,0,0,bfloat16,int32,10,torch,pass,,,179.174,157.03,0.004458,4.458,,29.98,36.5,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,65536,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,84.07,87.142,0.018855,18.855,1.585,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,torch,pass,,,219.648,197.99,0.007217,7.217,,38.27,44.01,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,82.125,116.173,0.038454,38.454,3.158,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,torch,pass,,,269.056,245.325,0.011737,11.737,,30.52,47.35,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,81.126,122.163,0.077703,77.703,6.304,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,torch,pass,,,300.288,279.629,0.020992,20.992,,27.02,43.69,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,110.208,161.664,0.114286,114.286,12.595,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,378.086,356.275,0.033313,33.313,,29.15,45.38,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,6.195,39.629,0.105789,105.789,0.655,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,34.355,41.37,0.030522,30.522,1.049,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,torch,pass,,,61.696,60.57,0.016996,16.996,,55.68,68.3,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,41.83,44.595,0.062669,62.669,2.621,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,torch,pass,,,210.278,198.554,0.012467,12.467,,19.89,22.46,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,69.453,70.989,0.12833,128.33,8.913,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,torch,pass,,,317.235,308.992,0.028096,28.096,,21.89,22.97,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,174.566,175.104,0.19522,195.22,34.079,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,torch,pass,,,702.746,694.042,0.048494,48.494,,24.84,25.23,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,282.701,282.752,0.239239,239.239,67.633,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,torch,pass,,,1211.11,1198.925,0.055844,55.844,,23.34,23.58,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,491.008,489.011,0.274419,274.419,134.742,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,torch,pass,,,2039.91,2038.528,0.066053,66.053,,24.07,23.99,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,901.632,897.792,0.298303,298.303,268.96,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,torch,pass,,,3692.698,3691.955,0.072836,72.836,,24.42,24.32,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,1719.757,1711.309,0.312483,312.483,537.395,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,6973.414,6981.299,0.077063,77.063,,24.66,24.51,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,7.27,38.784,0.180292,180.292,1.311,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,45.594,48.614,0.045996,45.996,2.097,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,torch,pass,,,91.648,91.443,0.022883,22.883,,49.75,53.16,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,57.318,58.982,0.09147,91.47,5.243,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,torch,pass,,,252.467,244.378,0.020767,20.767,,22.7,24.14,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,100.403,100.429,0.177542,177.542,17.826,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,torch,pass,,,461.978,453.555,0.038586,38.586,,21.73,22.14,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,286.976,287.309,0.237502,237.502,68.157,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,torch,pass,,,1205.094,1194.778,0.056558,56.558,,23.81,24.05,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,468.838,467.661,0.288514,288.514,135.266,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,torch,pass,,,2149.658,2140.518,0.062925,62.925,,21.81,21.85,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,822.758,818.688,0.327537,327.537,269.484,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,torch,pass,,,3792.64,3783.27,0.071054,71.054,,21.69,21.64,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,1524.019,1514.701,0.352961,352.961,537.919,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,torch,pass,,,7057.741,7056.717,0.076217,76.217,,21.59,21.46,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,2905.728,2900.122,0.369887,369.887,1074.79,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,13639.424,13645.107,0.0788,78.8,,21.3,21.25,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,9.011,39.91,0.218187,218.187,1.966,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference backend needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,58.163,60.237,0.054085,54.085,3.146,100.0,100.0,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,torch,pass,,,125.824,126.95,0.025001,25.001,,46.23,47.45,
MetaX_C500,MetaX C500,104,352554afa7bc6e65b7117177df0eea6caf68ec9c,d9fa0a45925d9b5c97b0155944f2b2ba,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,,,
