chip,device_name,sm_count,git_commit,extension_md5,case_source,family,n_rows,n_cols,top_k,sorted_value,return_value,input_dtype,index_dtype,num_runs,backend,status,error_type,error_message,time(us),throughput(TB/s),bandwidth(GB/s),Byte(MB),relative_pct_vs_maca_c,note
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,3.507,0.00438,4.38,0.015,100.0,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,256,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,16.486,0.001491,1.491,0.025,100.0,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,1024,512,0,0,bfloat16,int32,10,torch,pass,,,26.24,0.000937,0.937,,62.83,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,1024,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,18.432,0.003333,3.333,0.061,100.0,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,4096,512,0,0,bfloat16,int32,10,torch,pass,,,50.816,0.001209,1.209,,36.27,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,4096,512,0,0,bfloat16,int32,10,deep_gemm,unsupported,UnsupportedByBackend,"backend 'deep_gemm' ranks float32 scores, and was given torch.bfloat16; 'maca_c' and 'torch' take bfloat16 as well",,,,,,
metax_xcore1000,MetaX C500,104,9dc6cb1da8bbbc627e36d59d9b61e55b9725ffa5,d07e79f595b00dfc2683b941a8484a07,official,lightning_indexer,6,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,29.619,0.007053,7.053,0.209,100.0,
