chip,device_name,sm_count,git_commit,extension_md5,case_source,family,n_rows,n_cols,top_k,sorted_value,return_value,input_dtype,index_dtype,num_runs,backend,status,error_type,error_message,time(us),throughput(TB/s),bandwidth(GB/s),Byte(MB),relative_pct_vs_maca_c,note
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,55.168,0.028733,28.733,1.585,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,131072,512,0,0,bfloat16,int32,10,torch,pass,,,172.672,0.00918,9.18,,31.95,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,101.274,0.031183,31.183,3.158,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,262144,512,0,0,bfloat16,int32,10,torch,pass,,,235.75,0.013396,13.396,,42.96,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,89.651,0.070314,70.314,6.304,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,524288,512,0,0,bfloat16,int32,10,torch,pass,,,332.058,0.018984,18.984,,27.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,139.597,0.090225,90.225,12.595,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,506.778,0.024853,24.853,,27.55,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,4.685,0.139885,139.885,0.655,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,35.942,0.029174,29.174,1.049,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,1024,512,0,0,bfloat16,int32,10,torch,pass,,,151.45,0.006924,6.924,,23.73,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,48.282,0.054294,54.294,2.621,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,4096,512,0,0,bfloat16,int32,10,torch,pass,,,250.189,0.010478,10.478,,19.3,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,96.563,0.092301,92.301,8.913,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,16384,512,0,0,bfloat16,int32,10,torch,pass,,,573.568,0.015539,15.539,,16.84,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,315.878,0.107886,107.886,34.079,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,65536,512,0,0,bfloat16,int32,10,torch,pass,,,1261.082,0.027023,27.023,,25.05,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,524.749,0.128887,128.887,67.633,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,131072,512,0,0,bfloat16,int32,10,torch,pass,,,2179.866,0.031026,31.026,,24.07,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,936.371,0.143898,143.898,134.742,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,262144,512,0,0,bfloat16,int32,10,torch,pass,,,4079.334,0.03303,33.03,,22.95,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,1763.507,0.152514,152.514,268.96,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,524288,512,0,0,bfloat16,int32,10,torch,pass,,,7808.998,0.034442,34.442,,22.58,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,3455.59,0.155515,155.515,537.395,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,256,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,15293.568,0.035139,35.139,,22.6,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,7.194,0.182196,182.196,1.311,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,64.358,0.032586,32.586,2.097,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,1024,512,0,0,bfloat16,int32,10,torch,pass,,,293.632,0.007142,7.142,,21.92,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,88.166,0.059466,59.466,5.243,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,4096,512,0,0,bfloat16,int32,10,torch,pass,,,276.275,0.018977,18.977,,31.91,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,179.021,0.099574,99.574,17.826,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,16384,512,0,0,bfloat16,int32,10,torch,pass,,,698.726,0.025512,25.512,,25.62,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,599.578,0.113676,113.676,68.157,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,65536,512,0,0,bfloat16,int32,10,torch,pass,,,2335.898,0.029178,29.178,,25.67,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,996.096,0.135796,135.796,135.266,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,131072,512,0,0,bfloat16,int32,10,torch,pass,,,4218.906,0.032062,32.062,,23.61,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,1776.333,0.151708,151.708,269.484,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,262144,512,0,0,bfloat16,int32,10,torch,pass,,,7941.478,0.033934,33.934,,22.37,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,3338.01,0.16115,161.15,537.919,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,524288,512,0,0,bfloat16,int32,10,torch,pass,,,15351.706,0.03504,35.04,,21.74,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,6473.216,0.166037,166.037,1074.79,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,512,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,30253.056,0.035527,35.527,,21.4,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,9.779,0.201051,201.051,1.966,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,91.341,0.034439,34.439,3.146,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,1024,512,0,0,bfloat16,int32,10,torch,pass,,,432.384,0.007275,7.275,,21.12,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,128.41,0.061244,61.244,7.864,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,4096,512,0,0,bfloat16,int32,10,torch,pass,,,351.181,0.022394,22.394,,36.57,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,262.17,0.10199,101.99,26.739,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,16384,512,0,0,bfloat16,int32,10,torch,pass,,,942.976,0.028356,28.356,,27.8,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,882.893,0.115797,115.797,102.236,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,65536,512,0,0,bfloat16,int32,10,torch,pass,,,3394.227,0.030121,30.121,,26.01,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,1467.827,0.138231,138.231,202.899,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,131072,512,0,0,bfloat16,int32,10,torch,pass,,,6214.938,0.032647,32.647,,23.62,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,2611.661,0.154777,154.777,404.226,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,262144,512,0,0,bfloat16,int32,10,torch,pass,,,11802.342,0.03425,34.25,,22.13,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,4913.357,0.164222,164.222,806.879,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,524288,512,0,0,bfloat16,int32,10,torch,pass,,,22935.168,0.035181,35.181,,21.42,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,9539.738,0.168997,168.997,1612.186,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,768,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,45029.939,0.035803,35.803,,21.19,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,256,512,0,0,bfloat16,int32,10,maca_c,pass,,,42.547,0.246451,246.451,10.486,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,256,512,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,1024,512,0,0,bfloat16,int32,10,maca_c,pass,,,452.429,0.037083,37.083,16.777,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,1024,512,0,0,bfloat16,int32,10,torch,pass,,,652.493,0.025712,25.712,,69.34,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,4096,512,0,0,bfloat16,int32,10,maca_c,pass,,,658.022,0.063741,63.741,41.943,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,4096,512,0,0,bfloat16,int32,10,torch,pass,,,1340.595,0.031287,31.287,,49.08,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,16384,512,0,0,bfloat16,int32,10,maca_c,pass,,,1342.643,0.106213,106.213,142.606,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,16384,512,0,0,bfloat16,int32,10,torch,pass,,,4199.629,0.033957,33.957,,31.97,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,65536,512,0,0,bfloat16,int32,10,maca_c,pass,,,4611.814,0.118231,118.231,545.26,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,65536,512,0,0,bfloat16,int32,10,torch,pass,,,17256.73,0.031597,31.597,,26.72,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,131072,512,0,0,bfloat16,int32,10,maca_c,pass,,,7644.57,0.141555,141.555,1082.13,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,131072,512,0,0,bfloat16,int32,10,torch,pass,,,32257.178,0.033547,33.547,,23.7,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,262144,512,0,0,bfloat16,int32,10,maca_c,pass,,,13606.963,0.158439,158.439,2155.872,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,262144,512,0,0,bfloat16,int32,10,torch,pass,,,63716.224,0.033836,33.836,,21.36,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,524288,512,0,0,bfloat16,int32,10,maca_c,pass,,,25482.65,0.168874,168.874,4303.356,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,524288,512,0,0,bfloat16,int32,10,torch,pass,,,127249.306,0.033818,33.818,,20.03,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,1048576,512,0,0,bfloat16,int32,10,maca_c,pass,,,49295.59,0.174424,174.424,8598.323,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,4096,1048576,512,0,0,bfloat16,int32,10,torch,pass,,,251329.587,0.034211,34.211,,19.61,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,256,1024,0,0,bfloat16,int32,10,maca_c,pass,,,2.432,0.011368,11.368,0.028,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,256,1024,0,0,bfloat16,int32,10,torch,pass,,"not applicable: the reference arm needs vocab_size >= topk, no window, no offset (tests/test.py's own guard)",,,,,,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,1024,1024,0,0,bfloat16,int32,10,maca_c,pass,,,2.406,0.015322,15.322,0.037,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,1024,1024,0,0,bfloat16,int32,10,torch,pass,,,21.222,0.001737,1.737,,11.34,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,4096,1024,0,0,bfloat16,int32,10,maca_c,pass,,,11.827,0.006234,6.234,0.074,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,4096,1024,0,0,bfloat16,int32,10,torch,pass,,,35.84,0.002057,2.057,,33.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,16384,1024,0,0,bfloat16,int32,10,maca_c,pass,,,18.918,0.011692,11.692,0.221,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,16384,1024,0,0,bfloat16,int32,10,torch,pass,,,91.213,0.002425,2.425,,20.74,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,65536,1024,0,0,bfloat16,int32,10,maca_c,pass,,,36.25,0.022373,22.373,0.811,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,65536,1024,0,0,bfloat16,int32,10,torch,pass,,,142.95,0.005673,5.673,,25.36,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,131072,1024,0,0,bfloat16,int32,10,maca_c,pass,,,59.136,0.027013,27.013,1.597,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,131072,1024,0,0,bfloat16,int32,10,torch,pass,,,170.445,0.009372,9.372,,34.7,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,262144,1024,0,0,bfloat16,int32,10,maca_c,pass,,,113.485,0.027936,27.936,3.17,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,262144,1024,0,0,bfloat16,int32,10,torch,pass,,,237.082,0.013372,13.372,,47.87,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,524288,1024,0,0,bfloat16,int32,10,maca_c,pass,,,184.602,0.034214,34.214,6.316,100.0,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,524288,1024,0,0,bfloat16,int32,10,torch,pass,,,345.702,0.01827,18.27,,53.4,
metax_xcore1600,MetaX C600-U,32,2540f0a808bbb59302cbbc3d03df92b76249b163,d77081328216471206ea8b764f7155ac,official,lightning_indexer,6,1048576,1024,0,0,bfloat16,int32,10,maca_c,pass,,,156.672,0.080471,80.471,12.607,100.0,
