chip,device_name,sm_count,git_commit,extension_md5,family,n_rows,n_cols,seq_len,top_k,sorted_value,return_value,input_dtype,index_dtype,official_cell,torch_us,maca_c_us,deep_gemm_us,speedup_vs_torch,speedup_vs_deep_gemm,maca_c_ok,torch_ok,deep_gemm_ok,sets_match_torch,sets_match_deep_gemm,logical_gbps_maca_c,note
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,1024,1024,1024,0,0,float32,int32,0,,3.46,3.69,,1.066,1,1,1,1,1,7.1,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,4096,4096,1024,0,0,float32,int32,0,,26.19,21.73,,0.83,1,1,1,1,1,3.8,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,16384,16384,1024,0,0,float32,int32,0,,48.0,47.87,,0.997,1,1,1,1,1,8.2,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,65536,65536,1024,0,0,float32,int32,0,262.17,77.7,52.86,3.374,0.68,1,1,1,1,1,20.2,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,131072,131072,1024,0,0,float32,int32,0,337.15,159.67,60.11,2.112,0.376,1,1,1,1,1,19.7,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,262144,262144,1024,0,0,float32,int32,0,384.64,101.25,74.39,3.799,0.735,1,1,1,1,1,62.1,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,524288,524288,1024,0,0,float32,int32,0,433.48,201.27,106.62,2.154,0.53,1,1,1,1,1,62.5,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,6,1048576,1048576,1024,0,0,float32,int32,0,555.16,178.89,168.55,3.103,0.942,1,1,1,1,1,140.7,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,256,256,1024,0,0,float32,int32,0,,5.96,7.48,,1.255,1,1,1,1,1,44.0,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,1024,1024,1024,0,0,float32,int32,0,,5.66,7.55,,1.334,1,1,1,1,1,185.3,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,4096,4096,1024,0,0,float32,int32,0,303.67,56.93,22.63,5.334,0.398,1,1,1,1,1,73.7,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,16384,16384,1024,0,0,float32,int32,0,441.11,114.66,43.52,3.847,0.38,1,1,1,1,1,146.3,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,65536,65536,1024,0,0,float32,int32,0,958.0,250.62,127.51,3.823,0.509,1,1,1,1,1,267.8,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,256,131072,131072,1024,0,0,float32,int32,0,1601.36,395.72,218.44,4.047,0.552,1,1,1,1,1,339.2,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,512,256,256,1024,0,0,float32,int32,0,,6.63,9.55,,1.44,1,1,1,1,1,79.1,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,512,1024,1024,1024,0,0,float32,int32,0,,6.66,9.47,,1.422,1,1,1,1,1,314.9,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,512,4096,4096,1024,0,0,float32,int32,0,361.96,82.66,36.86,4.379,0.446,1,1,1,1,1,101.5,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,512,16384,16384,1024,0,0,float32,int32,0,629.12,175.62,73.88,3.582,0.421,1,1,1,0,0,191.1,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,512,65536,65536,1024,0,0,float32,int32,0,1606.86,457.14,226.3,3.515,0.495,1,1,1,1,1,293.6,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,768,256,256,1024,0,0,float32,int32,0,,8.27,12.7,,1.536,1,1,1,1,1,95.1,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,768,1024,1024,1024,0,0,float32,int32,0,,8.42,12.54,,1.489,1,1,1,1,1,373.6,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,768,4096,4096,1024,0,0,float32,int32,0,430.44,108.11,51.43,3.982,0.476,1,1,1,1,1,116.4,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,768,16384,16384,1024,0,0,float32,int32,0,886.68,246.66,106.24,3.595,0.431,1,1,1,1,1,204.1,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,4096,256,256,1024,0,0,float32,int32,0,,30.82,54.58,,1.771,1,1,1,1,1,136.1,"torch: no kernel name contains ""topk"" (the filter is case-sensitive, so torch's `gatherTopK_opt` does not match either) -- not timed, as in tests/test.py"
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,4096,1024,1024,1024,0,0,float32,int32,0,560.69,31.13,54.63,18.011,1.755,1,1,1,1,1,538.9,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,lightning_indexer,4096,4096,4096,1024,0,0,float32,int32,0,964.86,471.81,228.07,2.045,0.483,1,1,1,1,1,142.2,
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,sampler,6,129280,129280,512,1,1,float32,int64,1,338.64,94.46,,3.585,,1,1,,1,,32.8,deep_gemm: UnsupportedByBackend: backend 'deep_gemm' returns an unordered selection; `sorted_value`/`sorted_index` need bac
metax_xcore1000,MetaX C500,104,e84bf9c27567af0484fbd288fb1fe9d0944e963e,d07e79f595b00dfc2683b941a8484a07,sampler,256,129280,129280,512,1,1,float32,int64,1,1583.49,425.06,,3.725,,1,1,,1,,311.4,deep_gemm: UnsupportedByBackend: backend 'deep_gemm' returns an unordered selection; `sorted_value`/`sorted_index` need bac
